FechaPublicacion,Etapa,FechaInicio,FechaFin,Caso,NombreCaso,CodigoAreaOperativa,AportesProyectados,AnioEstudio,SemanaEstudio
2024-03-31,46,2025-02-10,2025-02-16,Caso2,H10-12,Are0128,39833044.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso1,H92-94,Are0128,28056188.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso3,HEsperado,Are0128,30675918.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Estocastico,Promedio,Are0128,31014624.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Estocastico,Percentil 5,Are0128,14717720.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Estocastico,Percentil 95,Are0128,14717720.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso5,H16-18,Are0128,20238942.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso4,HContingencia,Are0010,100835712.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso2,H10-12,Are0010,175357136.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso1,H92-94,Are0010,112204288.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso3,HEsperado,Are0010,142464288.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Estocastico,Promedio,Are0010,131265384.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Estocastico,Percentil 5,Are0010,58480000.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Estocastico,Percentil 95,Are0010,233714288.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso5,H16-18,Are0010,100848568.0,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso4,HContingencia,Are0127,951557.125,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso2,H10-12,Are0127,1161728.625,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso1,H92-94,Are0127,1405671.375,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso3,HEsperado,Are0127,1499857.125,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Estocastico,Promedio,Are0127,1442377.375,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Estocastico,Percentil 5,Are0127,325028.5625,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Estocastico,Percentil 95,Are0127,325028.5625,2024,13
2024-03-31,46,2025-02-10,2025-02-16,Caso5,H16-18,Are0127,970400.0,2024,13
2024-12-15,9,2025-02-10,2025-02-16,Caso2,H14-16,Are0002,66090328.0,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Caso1,H93-95,Are0002,90251672.0,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Caso4,HEsperado,Are0002,87059640.0,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Estocastico,Promedio,Are0002,56759736.0,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Estocastico,Percentil 5,Are0002,27854404.0,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Estocastico,Percentil 95,Are0002,27854404.0,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Caso5,HContingencia,Are0002,33751908.0,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Caso3,H91-93,Are0002,56740084.0,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Caso2,H14-16,Are0012,5926571.5,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Caso1,H93-95,Are0012,6571857.0,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Caso4,HEsperado,Are0012,398928.5625,2024,50
2024-12-15,9,2025-02-10,2025-02-16,Estocastico,Promedio,Are0012,5147944.5,2024,50
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Promedio,Are0010,131886088.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso5,HContingencia,Are0127,1381742.875,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Promedio,Are0127,1297559.25,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0002,36906608.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0002,36906608.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0012,1238571.375,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0012,1238571.375,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0056,6243008.5,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0056,6243008.5,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0128,14578027.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0128,14578027.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0010,65607144.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0010,223242864.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0127,332314.28125,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0127,332314.28125,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso1,H93-95,Are0002,90305520.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso3,H20-22,Are0002,71080336.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso1,H93-95,Are0012,5504857.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso3,H20-22,Are0012,3438571.5,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso1,H93-95,Are0056,12020670.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso3,H20-22,Are0056,11209661.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso1,H93-95,Are0128,40018316.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso3,H20-22,Are0128,23331628.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso1,H93-95,Are0010,148728576.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso3,H20-22,Are0010,110038568.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso1,H93-95,Are0127,881057.125,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso3,H20-22,Are0127,978457.125,2024,33
2024-09-01,23,2025-02-03,2025-02-09,Caso2,H92-94,Are0002,62945860.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso5,HContingencia,Are0002,53511128.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso2,H92-94,Are0012,5389714.5,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso5,HContingencia,Are0012,4132000.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso2,H92-94,Are0056,12964911.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso5,HContingencia,Are0056,9765433.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso2,H92-94,Are0128,31257878.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso5,HContingencia,Are0128,19803038.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso2,H92-94,Are0010,114770000.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso5,HContingencia,Are0010,88498568.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso2,H92-94,Are0127,2211857.25,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso5,HContingencia,Are0127,1287157.125,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso3,H20-22,Are0002,71016064.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso4,HEsperado,Are0002,84328000.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso3,H20-22,Are0012,3440000.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso4,HEsperado,Are0012,5336428.5,2024,35
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Promedio,Are0012,5434545.5,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0012,1200928.625,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Promedio,Are0056,13247246.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0056,6432581.5,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Promedio,Are0128,30354528.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0128,14001629.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Promedio,Are0010,134409984.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0010,69804288.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Promedio,Are0127,1262593.875,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0127,383857.125,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0002,44283776.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Caso2,H10-12,Are0002,108574320.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0012,1200928.625,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Caso2,H10-12,Are0012,9361286.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0056,6432581.5,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Caso2,H10-12,Are0056,12661764.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0128,14001629.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Caso2,H10-12,Are0128,32436988.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0010,216514288.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Caso2,H10-12,Are0010,164557136.0,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0127,383857.125,2024,29
2024-07-21,29,2025-02-03,2025-02-09,Caso2,H10-12,Are0127,1520714.25,2024,29
2024-08-18,25,2025-02-03,2025-02-09,Caso4,HEsperado,Are0002,84412632.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso2,H03-05,Are0002,63155776.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso4,HEsperado,Are0012,5357143.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso2,H03-05,Are0012,4656714.5,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso4,HEsperado,Are0056,12700204.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso2,H03-05,Are0056,7375337.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso4,HEsperado,Are0128,32093828.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso2,H03-05,Are0128,27740312.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso4,HEsperado,Are0010,136071424.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso2,H03-05,Are0010,103541432.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso4,HEsperado,Are0127,1507428.625,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso2,H03-05,Are0127,613471.4375,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso5,HContingencia,Are0002,53585260.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Promedio,Are0002,80367408.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso5,HContingencia,Are0012,4109428.5,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Promedio,Are0012,5639961.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso5,HContingencia,Are0056,9765433.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Promedio,Are0056,13420749.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso5,HContingencia,Are0128,19806524.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Estocastico,Promedio,Are0128,31160482.0,2024,33
2024-08-18,25,2025-02-03,2025-02-09,Caso5,HContingencia,Are0010,88648568.0,2024,33
2024-09-08,22,2025-02-03,2025-02-09,Caso2,H92-94,Are0127,2126000.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso1,H93-95,Are0002,90266936.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso3,H20-22,Are0002,71023632.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso1,H93-95,Are0012,5553285.5,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso3,H20-22,Are0012,3450142.75,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso1,H93-95,Are0056,12033441.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso3,H20-22,Are0056,11210817.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso1,H93-95,Are0128,39663956.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso3,H20-22,Are0128,23350172.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso1,H93-95,Are0010,148328576.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso3,H20-22,Are0010,109997144.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso1,H93-95,Are0127,812585.6875,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso3,H20-22,Are0127,961400.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Promedio,Are0002,71123896.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0002,31304632.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Promedio,Are0012,5409106.5,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0012,1211628.625,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Promedio,Are0056,12995471.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0056,8019070.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Promedio,Are0128,29943946.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0128,15992874.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Promedio,Are0010,120757296.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0010,62455716.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Promedio,Are0127,1284773.125,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0127,314600.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0002,31304632.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso4,HEsperado,Are0002,84335144.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0012,1211628.625,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso4,HEsperado,Are0012,5316571.5,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0056,8019070.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso4,HEsperado,Are0056,12610974.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0128,15992874.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso4,HEsperado,Are0128,31937900.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0010,191242864.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso4,HEsperado,Are0010,135822864.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0127,314600.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso4,HEsperado,Are0127,1622571.375,2024,36
2024-06-16,34,2025-02-03,2025-02-09,Caso3,HEsperado,Are0002,98189856.0,2024,24
2024-06-16,34,2025-02-03,2025-02-09,Caso2,H10-12,Are0002,108879376.0,2024,24
2024-06-16,34,2025-02-03,2025-02-09,Caso3,HEsperado,Are0012,6229428.5,2024,24
2024-06-16,34,2025-02-03,2025-02-09,Caso2,H10-12,Are0012,9377857.0,2024,24
2024-06-16,34,2025-02-03,2025-02-09,Caso3,HEsperado,Are0056,14800783.0,2024,24
2024-06-16,34,2025-02-03,2025-02-09,Caso2,H10-12,Are0056,12837107.0,2024,24
2024-09-01,23,2025-02-03,2025-02-09,Caso3,H20-22,Are0056,11241121.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso4,HEsperado,Are0056,12678519.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso3,H20-22,Are0128,23404714.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso4,HEsperado,Are0128,31961372.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso3,H20-22,Are0010,110074288.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso4,HEsperado,Are0010,135941424.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso3,H20-22,Are0127,971442.875,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso4,HEsperado,Are0127,1636714.25,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Promedio,Are0002,70993600.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0002,32903192.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Promedio,Are0012,5564640.5,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0012,1200928.625,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Promedio,Are0056,12456085.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0056,6513515.5,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Promedio,Are0128,30337560.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0128,16126873.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Promedio,Are0010,120669760.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0010,64002856.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Promedio,Are0127,1317944.25,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0127,345742.875,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0002,32903192.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso1,H93-95,Are0002,90098784.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0012,1200928.625,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso1,H93-95,Are0012,5622428.5,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0056,6513515.5,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso1,H93-95,Are0056,12026313.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0128,16126873.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso1,H93-95,Are0128,40054128.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0010,194857136.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso1,H93-95,Are0010,148685712.0,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0127,345742.875,2024,35
2024-09-01,23,2025-02-03,2025-02-09,Caso1,H93-95,Are0127,882471.4375,2024,35
2024-09-08,22,2025-02-03,2025-02-09,Caso5,HContingencia,Are0002,53581272.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso2,H92-94,Are0002,62715432.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso5,HContingencia,Are0012,4187428.5,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso2,H92-94,Are0012,5256143.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso5,HContingencia,Are0056,9754347.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso2,H92-94,Are0056,12991940.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso5,HContingencia,Are0128,19825810.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso2,H92-94,Are0128,31317688.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso5,HContingencia,Are0010,88707144.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso2,H92-94,Are0010,114407144.0,2024,36
2024-09-08,22,2025-02-03,2025-02-09,Caso5,HContingencia,Are0127,1359042.875,2024,36
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Promedio,Are0056,12598624.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso5,HContingencia,Are0128,19807424.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Promedio,Are0128,30112730.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso5,HContingencia,Are0010,88597144.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Promedio,Are0010,119218056.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso5,HContingencia,Are0127,1359985.75,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Promedio,Are0127,1341206.625,2024,39
2024-07-28,28,2025-02-03,2025-02-09,Caso1,H92-94,Are0002,62794176.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Promedio,Are0002,79107280.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso1,H92-94,Are0012,5253857.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Promedio,Are0012,5726009.5,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso1,H92-94,Are0056,12955053.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Promedio,Are0056,12648592.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso1,H92-94,Are0128,30963532.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Promedio,Are0128,29624652.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso1,H92-94,Are0010,114175712.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Promedio,Are0010,128371656.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso1,H92-94,Are0127,2210000.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Promedio,Are0127,1265323.75,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso5,H16-18,Are0002,79237376.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso4,HContingencia,Are0002,79304240.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso5,H16-18,Are0012,7134000.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso4,HContingencia,Are0012,6980285.5,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso5,H16-18,Are0056,15270724.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso4,HContingencia,Are0056,15274353.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso5,H16-18,Are0128,28288914.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso4,HContingencia,Are0128,27913972.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso5,H16-18,Are0010,131082856.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso4,HContingencia,Are0010,130584288.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso5,H16-18,Are0127,1150985.75,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Caso4,HContingencia,Are0127,1110657.125,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0002,35868976.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0002,35868976.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0012,1200928.625,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0012,1200928.625,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0056,6198271.5,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0056,6198271.5,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0128,12298223.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0128,12298223.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0010,61854284.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0010,252800000.0,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0127,285142.875,2024,30
2024-07-28,28,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0127,285142.875,2024,30
2024-09-15,21,2025-02-03,2025-02-09,Caso3,H20-22,Are0127,991457.125,2024,37
2024-09-15,21,2025-02-03,2025-02-09,Caso1,H93-95,Are0127,855414.3125,2024,37
2024-09-29,19,2025-02-03,2025-02-09,Caso2,H92-94,Are0002,62987100.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso4,HEsperado,Are0002,87770232.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso2,H92-94,Are0012,5386428.5,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso4,HEsperado,Are0012,5662857.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso2,H92-94,Are0056,13001626.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso4,HEsperado,Are0056,15045746.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso2,H92-94,Are0128,31279984.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso4,HEsperado,Are0128,31422586.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso2,H92-94,Are0010,114864288.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso4,HEsperado,Are0010,141524288.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso2,H92-94,Are0127,2209857.25,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso4,HEsperado,Are0127,1622857.125,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0002,34136944.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0002,34136944.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0012,1203357.125,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0012,1203357.125,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0056,7409948.5,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0056,7409948.5,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0128,13912449.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0128,13912449.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0010,65227144.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0010,198814288.0,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 5,Are0127,374985.71875,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Estocastico,Percentil 95,Are0127,374985.71875,2024,39
2024-09-29,19,2025-02-03,2025-02-09,Caso1,H93-95,Are0002,90162424.0,2024,39
