FechaPublicacion,Etapa,FechaInicio,FechaFin,Caso,NombreCaso,CodigoAreaOperativa,AportesProyectados,AnioEstudio,MesEstudio
2024-05-16,9,2025-01-01,2025-01-31,Autonomo,Promedio,Are0056,13335726.0,2024,5
2024-05-16,9,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0012,1358645.125,2024,5
2024-05-16,9,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0012,1358645.125,2024,5
2024-05-16,9,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,6208724.0,2024,5
2024-05-16,9,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,31547892.0,2024,5
2024-05-16,9,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0002,31547892.0,2024,5
2024-05-16,9,2025-01-01,2025-01-31,Autonomo,Promedio,Are0002,77153056.0,2024,5
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0127,752935.5,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0127,752935.5,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Promedio,Are0127,1965074.875,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0010,200751616.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0010,77977416.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Promedio,Are0010,138026000.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0128,19518068.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0128,19518068.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Promedio,Are0128,32735382.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0056,7067942.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0056,7067942.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Promedio,Are0056,13595528.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0012,1479935.5,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0012,1479935.5,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,6240054.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,45840188.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0002,45840188.0,2023,12
2024-01-15,14,2025-01-01,2025-01-31,Autonomo,Promedio,Are0002,83489736.0,2023,12
2023-10-09,34,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0127,695258.0625,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0056,8163767.5,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0012,2304225.75,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Coordinado,Promedio,Are0056,13262891.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0128,19764122.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,7039532.5,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0010,85648384.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0056,8163767.5,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0012,2336225.75,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Promedio,Are0002,87075200.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Coordinado,Promedio,Are0128,32485124.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Promedio,Are0056,13631276.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Promedio,Are0128,33424118.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Promedio,Are0127,2122316.25,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Promedio,Are0010,143292256.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0128,19351648.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0056,7859806.5,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0127,695258.0625,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,52566992.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0127,815580.625,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0056,7859806.5,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0002,52566992.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0127,815580.625,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0010,214235488.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0010,87329032.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0128,19764122.0,2022,4
2023-10-09,34,2025-01-01,2025-01-31,Coordinado,Promedio,Are0002,86494336.0,2022,4
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0127,518774.1875,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0127,518774.1875,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Promedio,Are0127,1820362.25,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0010,229348384.0,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0010,72406448.0,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Promedio,Are0010,136556000.0,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0128,17125988.0,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0128,17125988.0,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Promedio,Are0128,33068020.0,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0056,5646706.5,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0056,5646706.5,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Promedio,Are0056,13496138.0,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0012,1572677.375,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0012,1572677.375,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,6839175.0,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,40689396.0,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0002,40689396.0,2024,3
2024-03-20,11,2025-01-01,2025-01-31,Autonomo,Promedio,Are0002,81332336.0,2024,3
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0127,518774.1875,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0127,518774.1875,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Promedio,Are0127,1718115.75,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0010,246070960.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0010,58748388.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Promedio,Are0010,111254648.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0128,13156487.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0128,13156487.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Promedio,Are0128,27687260.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0056,5607987.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0056,5607987.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Promedio,Are0056,12659337.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0012,1451129.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0012,1451129.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,4715699.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,33820324.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0002,33820324.0,2024,11
2024-11-15,3,2025-01-01,2025-01-31,Autonomo,Promedio,Are0002,64474280.0,2024,11
2024-06-16,8,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0127,679193.5625,2024,6
2024-06-16,8,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0056,6331835.5,2024,6
2024-06-16,8,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0012,1358645.125,2024,6
2024-06-16,8,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,34708172.0,2024,6
2024-06-16,8,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0127,679193.5625,2024,6
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Promedio,Are0002,85733584.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0010,84283872.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0002,50522120.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Promedio,Are0010,140547872.0,2023,8
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0002,42735560.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0002,42848560.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Promedio,Are0002,82794112.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0010,217841936.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0010,73712904.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0128,17284074.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0012,1667677.375,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0010,72383872.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Promedio,Are0002,82579488.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Promedio,Are0127,1907638.125,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Promedio,Are0012,6288802.5,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0012,1557871.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0127,685000.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0012,1557871.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Promedio,Are0128,31233028.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0056,7888119.5,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Promedio,Are0010,134465040.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Promedio,Are0056,13523453.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Promedio,Are0128,30396410.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0056,7574916.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,6407491.5,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0128,17284074.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0056,7574916.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0012,1667677.375,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0010,220445168.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0127,584096.75,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0127,584096.75,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Promedio,Are0056,13877282.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0128,17632880.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0056,7888119.5,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Promedio,Are0127,1677043.25,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0128,17632880.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Promedio,Are0010,136219616.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,42848560.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0002,42735560.0,2022,1
2023-10-09,37,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0127,685000.0,2022,1
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0128,16843880.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0128,16965388.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0127,617967.75,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,6679505.5,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0012,2365967.75,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0128,16843880.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0056,8137238.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0056,8137238.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Promedio,Are0002,88061352.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0002,43273764.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0127,598032.25,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0012,2365967.75,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0002,43414576.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Promedio,Are0128,31834288.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Promedio,Are0127,2007016.75,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Promedio,Are0128,31989408.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0127,598032.25,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,43414576.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0012,2365967.75,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0010,77803224.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0056,8157486.5,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0056,8157486.5,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Promedio,Are0002,88187360.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0128,16965388.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0127,617967.75,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Promedio,Are0056,14078129.0,2023,4
2023-10-10,22,2025-01-01,2025-01-31,Coordinado,Promedio,Are0012,6645340.0,2023,4
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0127,611612.875,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Promedio,Are0002,88331160.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Promedio,Are0056,14756239.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0127,621548.375,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Promedio,Are0127,2048900.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0002,44677464.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0010,78938712.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0128,17525490.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0002,44402296.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0010,79267744.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Promedio,Are0128,33635420.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0056,8789595.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0012,1607709.625,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,44677464.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Promedio,Are0012,6552952.5,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0012,1607709.625,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0128,17525490.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,6615353.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0056,8789595.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Promedio,Are0010,145543296.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0056,8789595.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Promedio,Are0127,1983969.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0002,44402296.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Promedio,Are0010,145008864.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0127,621548.375,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0012,1607709.625,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Promedio,Are0056,14714711.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0128,17968312.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0012,1607709.625,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0010,218351616.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0010,218348384.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Promedio,Are0002,88487176.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0056,8789595.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0127,611612.875,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0128,17968312.0,2023,3
2023-10-10,23,2025-01-01,2025-01-31,Coordinado,Promedio,Are0128,33425724.0,2023,3
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0128,19285538.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,50588156.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Promedio,Are0010,140873744.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Promedio,Are0127,1847866.5,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0056,8105882.5,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0127,517451.625,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0127,517451.625,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0010,84258064.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Promedio,Are0127,1820240.625,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0128,19276720.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0056,8105882.5,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Promedio,Are0012,6316729.5,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0012,1477290.375,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Promedio,Are0128,32011648.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Promedio,Are0002,85802592.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0056,8105882.5,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Promedio,Are0056,14812415.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0128,19285538.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0002,50588156.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Promedio,Are0128,31864994.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0127,517451.625,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0010,200467744.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0012,1477290.375,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0012,1477290.375,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0012,1477290.375,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0010,200880640.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,6355479.5,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0127,517451.625,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0128,19276720.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0056,8105882.5,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Autonomo,Promedio,Are0056,14856148.0,2023,8
2023-10-10,18,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0002,50522120.0,2023,8
2023-10-09,30,2025-01-01,2025-01-31,Autonomo,Promedio,Are0128,32857820.0,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0012,2314613.0,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0010,82474192.0,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,6980078.5,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0127,708129.0625,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0056,7802415.0,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0002,52373652.0,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0128,19301510.0,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0128,19918832.0,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Coordinado,Promedio,Are0002,88193520.0,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0128,19918832.0,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0056,8034221.5,2022,8
2023-10-09,30,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0010,216045168.0,2022,8
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Promedio,Are0128,32195144.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0056,8342619.5,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Promedio,Are0128,31963484.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0002,52498612.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0002,52145676.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0012,2289774.25,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Promedio,Are0012,6900594.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0012,2289774.25,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0128,20563248.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0127,624258.0625,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0010,90951616.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0056,8464055.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0010,92251616.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Promedio,Are0010,140059328.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Promedio,Are0010,140826768.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0002,52498612.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Promedio,Are0012,6772402.5,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0128,20771636.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Promedio,Are0002,86167704.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0002,52145676.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0056,8342619.5,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Percentil 95,Are0010,214145168.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Promedio,Are0002,85930840.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Percentil 95,Are0010,214122576.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Percentil 5,Are0056,8464055.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0012,2289774.25,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Percentil 5,Are0128,20563248.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Coordinado,Promedio,Are0127,1850061.875,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Promedio,Are0056,13670477.0,2022,3
2023-10-10,35,2025-01-01,2025-01-31,Autonomo,Promedio,Are0127,1892876.75,2022,3
